"","exptID","shellID","taxon","source","pocket","dateM1","dateM2","mass1","mass2","shape","xDim","yDim","zDim","thick","polymorph","waxYN","cMass","pMass","cSize","finalSA","volume","densityMV","cTime1","cTime2","cDuration","rootMass","deviation","deviationStan","poros","massSA","cTotal","percentTotal","SATotal","percentSATotal","perMassSA"
"126","T1.3","1.3.5.2","Alaona","E17",4,"8/28/2023 16:32","8/30/2023 16:32",23.62,16.49,"2dome",11.89,7.46,1.37,0.11,"Aragonite","No Wax",7.13,0.30186282811177,4.95313786692382,151.1216022,49.06643419,0.48138815,NA,NA,NA,2.86919433329618,4.34228737769206,0.876674038630963,0.829898180081095,0.047180547957425,423.22,1.68470299135202,10706.151916895,1.41153986393113,1.19352136939309
"127","T1.3","1.3.5.3","Alaona","E17",5,"8/28/2023 16:32","8/30/2023 16:32",22.82,19.27,"2dome",11.48,7.19,1.31,0.13,"Aragonite","No Wax",3.55,0.155565293602103,4.76409805263799,140.4379881,43.6392457,0.522923796,NA,NA,NA,2.83642875849125,4.198633982454,0.881307214096723,0.815221273627956,0.02527806078703,423.22,0.838807239733472,10706.151916895,1.31175037670052,0.639456450428737
"128","T1.3","1.3.5.4","Alaona","E17",7,"8/28/2023 16:32","8/30/2023 16:32",17.67,14.57,"2dome",10.01,5.88,1.47,0.11,"Aragonite","No Wax",3.1,0.175438596491228,4.42292504459925,106.032522,35.64050472,0.495784225,NA,NA,NA,2.60462686978015,3.33235831846692,0.753428621300285,0.824811228026376,0.0292363129870664,423.22,0.732479561457398,10706.151916895,0.99038872998499,0.739587940856819
"129","T1.3","1.3.5.5","Alaona","E17",8,"8/28/2023 16:32","8/30/2023 16:32",20.29,15.59,"2dome",11.03,6.19,1.19,0.13,"Aragonite","No Wax",4.7,0.231641202562839,4.33116146324964,116.1448375,32.78839477,0.618816509,NA,NA,NA,2.72747439586163,3.89961284558345,0.90036191877677,0.781336922477816,0.0404667146742532,423.22,1.11053352866122,10706.151916895,1.08484204597093,1.02368223354331
"130","T1.3","1.3.6.1","Calcite",NA,10,"8/28/2023 16:32","8/30/2023 16:32",858.1,849.22,"cube",12.26,8.87,3.06,3.06,"Calcite","No Wax",8.88,0.0103484442372684,6.92965859777498,346.808,332.763372,2.578709294,NA,NA,NA,9.50267699258198,3.71344713407501,0.535877356969266,0.0487977522087587,0.0256049456759936,423.22,2.09819951798119,10706.151916895,3.23933382126509,0.647725623153517
"131","T1.3","1.3.6.2","Calcite",NA,6,"8/28/2023 16:32","8/30/2023 16:32",334.69,330.65,"cube",12.06,4.39,2.44,2.44,"Calcite","No Wax",4.04000000000002,0.0120708715527802,5.05514811413143,186.1628,129.181896,2.590842915,NA,NA,NA,6.94300661195001,3.42838270471048,0.678196291643086,0.0443220527419722,0.0217014355177298,423.22,0.954586267189646,10706.151916895,1.73883951437512,0.548978936410178
"132","T1.3","1.3.6.3","Calcite",NA,1,"8/28/2023 16:32","8/30/2023 16:32",638.05,630.3,"cube",12.68,6.18,3.04,3.04,"Calcite","No Wax",7.75,0.0121463835122639,6.1990780453588,271.3936,238.221696,2.678387446,NA,NA,NA,8.60897746497488,3.21969268178627,0.519382504660806,0.0120297136522732,0.0285563108341538,423.22,1.8311989036435,10706.151916895,2.53493133767067,0.722385997770722
"133","T1.3","1.3.6.4","Calcite",NA,2,"8/28/2023 16:32","8/30/2023 16:32",579.56,571.56,"cube",9.2,7.58,3.33,3.33,"Calcite","No Wax",8,0.0138035751259576,6.14658307117647,251.2268,232.22088,2.495727344,NA,NA,NA,8.33744152994921,2.43447230960784,0.39606921136785,0.079407103015305,0.0318437364166562,423.22,1.89026983601909,10706.151916895,2.34656487176824,0.805547657668075
"134","T1.3","1.3.6.5","Calcite",NA,6,"8/28/2023 16:32","8/30/2023 16:32",515.06,510.28,"cube",11.91,7.18,2.38,2.38,"Calcite","No Wax",4.77999999999997,0.00928047217799863,5.88217201908646,261.896,203.522844,2.530723283,NA,NA,NA,8.01590585451505,3.60927599363785,0.613595791134036,0.0664982355852702,0.018251519687204,423.22,1.1294362270214,10706.151916895,2.446219725191,0.461706777764297
"135","T1.3","1.3.7.1","Aragonite",NA,9,"8/28/2023 16:32","8/30/2023 16:32",335.22,327.86,"cube",6.05,5.86,3.66,3.66,"Aragonite","No Wax",7.36000000000001,0.0219557305650021,5.0626514144623,158.0872,129.75798,2.583424927,NA,NA,NA,6.94666955659162,1.06244952851257,0.209860296815519,0.0871290010850355,0.0465565839612569,423.22,1.73904824913757,10706.151916895,1.4766015018947,1.17773701767613
"136","T1.3","1.3.7.2","Aragonite",NA,2,"8/28/2023 16:32","8/30/2023 16:32",741.48,729.33,"cube",8.33,5.94,5.6,5.6,"Aragonite","No Wax",12.15,0.0163861466256676,6.51938293180266,258.7844,277.08912,2.67596216,NA,NA,NA,9.05106770875016,1.10312764393422,0.169207370616777,0.0544303322418102,0.0469502798468531,423.22,2.87084731345399,10706.151916895,2.41715606138207,1.18769630116994
"137","T1.3","1.3.7.3","Aragonite",NA,10,"8/28/2023 16:32","8/30/2023 16:32",730.71,700.55,"cube",8.04,6.28,5.4,5.4,"Aragonite","No Wax",30.1600000000001,0.0412749243886084,6.4844003034383,255.6384,272.65248,2.680004965,NA,NA,NA,9.00703154198605,0.948133434479433,0.146217597636083,0.0530017793068972,0.11797914554308,423.22,7.126317281792,10706.151916895,2.38777108698211,2.9845060611731
"138","T1.3","1.3.7.4","Aragonite",NA,9,"8/28/2023 16:32","8/30/2023 16:32",466.04,457.84,"cube",6.85,6.16,4.42,4.42,"Aragonite","No Wax",8.20000000000005,0.0175950562183505,5.71344236839762,199.4004,186.50632,2.498789317,NA,NA,NA,7.75308236738246,0.958852543867462,0.167823963565485,0.117035576973038,0.0411232876162738,423.22,1.93752658191958,10706.151916895,1.86248431320439,1.04029149034071
"139","T1.3","1.3.7.5","Aragonite",NA,10,"8/28/2023 16:32","8/30/2023 16:32",381.18,376.07,"cube",6.44,4.71,4.83,4.83,"Aragonite","No Wax",5.11000000000001,0.013405740070308,5.27170745465935,168.3738,146.505492,2.601813726,NA,NA,NA,7.25064599871989,0.723902484886449,0.137318409853459,0.0806311922743459,0.0303491398305438,423.22,1.2074098577572,10706.151916895,1.57268270903475,0.767739004708877
"140","T1.3","1.3.8.1","Liloa","E18",8,"8/28/2023 16:32","8/30/2023 16:32",36.54,29.28,"cylinder2",10.25,3.84,3.84,0.13,"Aragonite","No Wax",7.26,0.198686371100164,5.32674742624583,146.8154212,118.7069634,0.30781682,NA,NA,NA,3.31835501805517,2.63224914208194,0.49415692756754,0.891230805610978,0.0494498462127492,423.22,1.71541987618733,10706.151916895,1.37131830689153,1.25092756916211
"141","T1.3","1.3.8.2","Liloa","E18",3,"8/28/2023 16:32","8/30/2023 16:32",99.26,85.55,"cylinder2",12.13,5.48,5.48,0.21,"Aragonite","No Wax",13.71,0.138122103566391,7.14179378334327,256.0008455,286.0960088,0.346946469,NA,NA,NA,4.63011122298734,2.77059792778109,0.387941462863703,0.877404074617777,0.0535545106236769,423.22,3.23944993147772,10706.151916895,2.39115648168614,1.35476283392101
"142","T1.3","1.3.8.3","Liloa","E18",6,"8/28/2023 16:32","8/30/2023 16:32",13.85,10.49,"cylinder2",8.08,3.15,3.15,0.15,"Aragonite","No Wax",3.36,0.242599277978339,4.31198746271724,95.54604277,62.96835527,0.219951751,NA,NA,NA,2.40150368731806,2.03066248757241,0.470934228155842,0.922278533211208,0.0351662915866463,423.22,0.793913331128019,10706.151916895,0.892440566056439,0.889597987052743
"143","T1.3","1.3.8.4","Liloa","E19",3,"8/28/2023 16:32","8/30/2023 16:32",27.17,21.5,"cylinder2",9.02,4.16,4.16,0.14,"Aragonite","No Wax",5.67,0.208686050791314,5.38432252129836,145.0661824,122.5979138,0.221618779,NA,NA,NA,3.00628312787753,2.02810750709945,0.376669023647269,0.921689477282272,0.039085608418134,423.22,1.33972874627853,10706.151916895,1.35497967454652,0.988744533549484
"144","T1.3","1.3.8.5","Liloa","E19",7,"8/28/2023 16:32","8/30/2023 16:32",72.12,64.73,"cylinder2",11.37,5.57,5.57,0.18,"Aragonite","No Wax",7.39,0.102468108707709,7.06572859739656,247.6936891,277.0516471,0.260312475,NA,NA,NA,4.16247756753685,2.43190953246552,0.344183830293394,0.908016793234472,0.0298352373322539,423.22,1.74613676102264,10706.151916895,2.31356411736623,0.754738867151191
"145","T1.3","1.3.9.1","Ethalia","E19",5,"8/28/2023 16:32","8/30/2023 16:32",58.55,53.45,"sphere",7.03,6.02,5.38,0.25,"Aragonite","No Wax",5.09999999999999,0.0871050384286933,6.10629850191274,118.5654172,119.2154972,0.491127424,NA,NA,NA,3.88307369718553,0.578766167304247,0.0947818334008653,0.826456740756723,0.0430142289416243,423.22,1.20504702046217,10706.151916895,1.10745128707632,1.08812643456626
"146","T1.3","1.3.9.2","Ethalia","E19",10,"8/28/2023 16:32","8/30/2023 16:32",554.35,535.2,"sphere",13.68,11.68,9.24,0.42,"Aragonite","No Wax",19.15,0.0345449625687742,11.3867635846594,417.8876735,773.0356696,0.717107919,NA,NA,NA,8.21475629674212,1.57774547178019,0.138559605637705,0.746604975773619,0.0458257115832348,423.22,4.5248334199707,10706.151916895,3.90324812074212,1.15924821584501
"147","T1.3","1.3.9.3","Ethalia","E19",7,"8/28/2023 16:32","8/30/2023 16:32",233.64,226.17,"sphere",10.27,8.95,6.6,0.35,"Aragonite","No Wax",7.47,0.0319722650231125,8.46536727188021,232.7125682,317.6406213,0.73554824,NA,NA,NA,6.15907840263384,1.38487757603993,0.163593324608625,0.74008896107481,0.0320996844209122,423.22,1.76503945938283,10706.151916895,2.17363409380325,0.812022347466267
"148","T1.3","1.3.9.4","Ethalia","E19",1,"8/28/2023 16:32","8/30/2023 16:32",41.21,37.01,"sphere",6.76,5.44,4.28,0.21,"Aragonite","No Wax",4.2,0.101917010434361,5.3992046382302,94.80293394,82.41153188,0.500051377,NA,NA,NA,3.45409441773589,0.840265120589935,0.155627574224593,0.823303400341666,0.0443024263643375,423.22,0.992391663910024,10706.151916895,0.885499614388946,1.12071382955355
"149","T1.3","1.3.9.5","Ethalia","E20",9,"8/28/2023 16:32","8/30/2023 16:32",574.1,557.22,"sphere",13.63,11.56,9.3,0.47,"Aragonite","No Wax",16.88,0.0294025431109563,11.3582706444734,415.2348079,767.2471092,0.74825958,NA,NA,NA,8.31117669778558,1.51057645184219,0.132993525081847,0.735597321410252,0.0406516979763054,423.22,3.98846935400028,10706.151916895,3.87846923080489,1.02836173671863
"150","T1.3","1.3.10.1","Notocochlis","E20",11,"8/28/2023 16:32","8/30/2023 16:32",753.38,734.69,"sphere",12.28,11.53,8.39,0.38,"Aragonite","No Wax",18.6899999999999,0.0248081977222649,10.590827106494,542.88815445,621.9969531,1.211227798,NA,NA,NA,9.0992311067938,1.60972429783532,0.151992311993109,0.572004311584665,0.0344269806714327,423.22,4.41614290439959,10706.151916895,5.07080563272493,0.870895716432037
"151","T1.3","1.3.10.2","Notocochlis","E20",9,"8/28/2023 16:32","8/30/2023 16:32",125.71,120.97,"sphere",6.96,5.82,4.81,0.36,"Aragonite","No Wax",4.73999999999999,0.0377058308805982,5.79729989262382,162.00570225,102.0177928,1.232236031,NA,NA,NA,5.0094487994566,0.724233369125393,0.124925979773251,0.564580908089921,0.0292582293966754,423.22,1.11998487784131,10706.151916895,1.51320197497239,0.740142357970252
"152","T1.3","1.3.10.3","Notocochlis","E20",2,"8/28/2023 16:32","8/30/2023 16:32",54.53,51.34,"sphere",5.96,4.7,5.23,0.29,"Aragonite","No Wax",3.19,0.0584999083073537,5.2716746859349,132.204554415,76.70866576,0.710871444,NA,NA,NA,3.79208880432002,0.433891561978301,0.0823062096634956,0.74880867701395,0.0241292746238254,423.22,0.753745097112612,10706.151916895,1.23484661380876,0.610395727439993
"153","T1.3","1.3.10.4","Notocochlis","E20",6,"8/28/2023 16:32","8/30/2023 16:32",180.98,174.59,"sphere",9.75,7.32,9.92,0.28,"Aragonite","No Wax",6.38999999999999,0.0353077688142335,8.91269660317976,381.42081645,370.7029066,0.488207664,NA,NA,NA,5.65644446997809,1.14576779894008,0.128554560976675,0.827488458016488,0.0167531496038252,423.22,1.50985303152025,10706.151916895,3.56263220819885,0.423802667040833
"154","T1.3","1.3.10.5","Notocochlis","E20",11,"8/28/2023 16:32","8/30/2023 16:32",75.51,72.31,"sphere",6.98,5.07,6.75,0.24,"Aragonite","No Wax",3.2,0.0423784929148458,6.20472281496711,185.0607513,125.0736365,0.603724351,NA,NA,NA,4.22670064468412,0.818425728344297,0.131903672855471,0.786669840701509,0.0172916189819878,423.22,0.756107934407637,10706.151916895,1.72854591207474,0.437424270380007
"155","T1.3","1.3.11.1","Fustiaria","E19",4,"8/28/2023 16:32","8/30/2023 16:32",118.89,108.51,"2cone",2.95,2.95,30.01,0.16,"Aragonite","No Wax",10.38,0.0873075952561191,6.39199866783023,292.1292178,68.37205826,1.738868231,NA,NA,NA,4.91716870611649,10.1673328892767,1.5906343880275,0.385558928956635,0.0355322212484286,423.22,2.45262511223477,10706.151916895,2.72861080309351,0.898854871297201
"156","T1.3","1.3.11.2","Fustiaria","E21",1,"8/28/2023 16:32","8/30/2023 16:32",72.27,60.05,"2cone",2.81,2.81,19.17,0.18,"Aragonite","No Wax",12.22,0.169088141690881,5.32939918157223,182.0874506,39.62811178,1.823705364,NA,NA,NA,4.16536136890794,6.29313306052408,1.18083349475569,0.355581143626767,0.0671106106419395,423.22,2.88738717451916,10706.151916895,1.70077402238851,1.69769007317281
"157","T1.3","1.3.11.3","Fustiaria","E21",9,"8/28/2023 16:32","8/30/2023 16:32",107.13,97.65,"2cone",2.75,2.75,29.46,0.36,"Aragonite","No Wax",9.47999999999999,0.0884906188742648,6.06223419672838,266.6723457,58.32661286,1.836725892,NA,NA,NA,4.74938126751484,10.0074113989095,1.65077941137777,0.350980250374312,0.0355492429299916,423.22,2.23996975568262,10706.151916895,2.49083281995255,0.899285466989025
"158","T1.3","1.3.11.4","Fustiaria","E21",5,"8/28/2023 16:32","8/30/2023 16:32",72.28,65.32,"2cone",2.69,2.69,21.94,0.28,"Aragonite","No Wax",6.96000000000001,0.0962921970116216,5.41477474197724,197.1269143,41.56327971,1.739035045,NA,NA,NA,4.16555348040018,7.32492491399241,1.35276632233785,0.385499984105975,0.0353072031016924,423.22,1.64453475733661,10706.151916895,1.84124899245004,0.893162610858147
"159","T1.3","1.3.11.5","Fustiaria","E21",1,"8/28/2023 16:32","8/30/2023 16:32",120.3,112.64,"2cone",3.65,3.65,14.61,0.37,"Aragonite","No Wax",7.66,0.0636741479634247,5.79533637199183,189.7590536,50.95708445,2.360810107,NA,NA,NA,4.93653108157305,4.36844545733061,0.753786351115491,0.165791481575601,0.0403669804137345,423.22,1.80993336798828,10706.151916895,1.77243004837759,1.02115926642353
"160","T2.1","2.1.1.1","Alaona","E20",2,"10/16/2023 14:00","10/18/2023 14:00",48.53,38.15,"2dome",14.2,9.21,2.18,0.13,"Aragonite","No Wax",10.38,0.213888316505255,6.58165059308019,235.2920951,117.3849822,0.413425969,NA,NA,NA,3.64756828083326,4.88278313563994,0.741878206171198,0.853913085195383,0.0441153792080795,339.29,3.05932977688703,8970.38194317,2.62298859280067,1.16635268078709
"161","T2.1","2.1.1.2","Alaona","E20",3,"10/16/2023 14:00","10/18/2023 14:00",340.2,315.97,"2dome",25.75,16.08,2.89,0.3,"Aragonite","No Wax",24.23,0.0712228101116989,10.6166387552557,702.8817191,482.5552389,0.704997009,NA,NA,NA,6.98090031435169,9.44112041491478,0.889275846391688,0.750884449191138,0.0344723718679511,339.29,7.14138347726133,8970.38194317,7.83558296127146,0.911404232787616
"162","T2.1","2.1.1.3","Alaona","E20",9,"10/16/2023 14:00","10/18/2023 14:00",45.91,32.84,"2dome",13.53,6.89,1.7,0.12,"Aragonite","No Wax",13.07,0.284687431932041,5.41155379420532,164.5907095,64.80616996,0.708420202,NA,NA,NA,3.58070957502596,4.43614873526489,0.819755084023208,0.749674840358528,0.0794090993331552,339.29,3.85216186742904,8970.38194317,1.83482387419767,2.09947228265357
"163","T2.1","2.1.1.4","Alaona","E20",6,"10/16/2023 14:00","10/18/2023 14:00",111.1,94.72,"2dome",18.41,12.02,2.55,0.21,"Aragonite","No Wax",16.38,0.147434743474347,8.26354022606159,388.4551042,230.2761536,0.482464199,NA,NA,NA,4.80733831239714,6.53881992464614,0.791285544181654,0.829517950876372,0.0421670350650524,339.29,4.82772849185063,8970.38194317,4.33041877883213,1.11484102079213
"164","T2.1","2.1.1.5","Alaona","E20",5,"10/16/2023 14:00","10/18/2023 14:00",116.58,95.74,"2dome",18.81,12.06,2.01,0.22,"Aragonite","No Wax",20.84,0.178761365585864,7.69680919123724,381.7176446,183.3092429,0.635974478,NA,NA,NA,4.88511378296195,7.05439693625425,0.916535249994977,0.77527403616944,0.0545953279729527,339.29,6.14223820330691,8970.38194317,4.25531094459849,1.44342876073571
"165","T2.1","2.1.2.1","Alaona","E20",1,"10/16/2023 14:00","10/18/2023 14:00",68.86,62.44,"2dome",16.13,10.79,2.44,0.15,"Aragonite","Wax",6.42,0.0932326459483009,7.51649222908306,155.396603,174.371443,0.394904113,NA,NA,NA,4.09879004550259,5.65450259030565,0.752279443385448,0.860457910662402,0.0413136444173107,339.29,1.89218662501105,8970.38194317,1.73232983817727,1.09227849299299
"166","T2.1","2.1.2.2","Alaona","E20",8,"10/16/2023 14:00","10/18/2023 14:00",86.45,82.82,"2dome",16.84,11.04,2.11,0.22,"Aragonite","Wax",3.63000000000001,0.0419895893580105,7.32033920014355,160.0028846,158.9657418,0.543827865,NA,NA,NA,4.42169041898717,6.14988693328548,0.840109558470308,0.807834676614505,0.0226870909801086,339.29,1.06988122255298,8970.38194317,1.78367973196309,0.599816886059184
"167","T2.1","2.1.2.4","Alaona","E20",3,"10/16/2023 14:00","10/18/2023 14:00",34.7,31.89,"2dome",13.63,8.44,1.56,0.09,"Aragonite","Wax",2.81,0.0809798270893372,5.64054368281315,97.99538548,72.46080314,0.478879594,NA,NA,NA,3.26169357597672,4.95648543906228,0.878724767997949,0.830784595704111,0.0286748195972299,339.29,0.828200064841287,8970.38194317,1.09243269797016,0.758124565824658
"168","T2.1","2.1.2.5","Alaona","E20",9,"10/16/2023 14:00","10/18/2023 14:00",200.26,191.96,"2dome",20.24,13.37,2.7,0.26,"Aragonite","Wax",8.29999999999998,0.0414461200439428,9.00675936661387,235.437865,297.2291283,0.673756308,NA,NA,NA,5.85056852779348,7.30108021112871,0.810622324183796,0.761923566212631,0.0352534627342122,339.29,2.44628488903298,8970.38194317,2.62461360610471,0.932055249330053
"169","T2.1","2.1.3.1","Pinguitellina","E20",9,"10/16/2023 14:00","10/18/2023 14:00",167.92,155.28,"2dome",13.48,10.83,3.42,0.51,"Aragonite","No Wax",12.64,0.0752739399714149,7.93319540439215,302.8086911,217.0117612,0.773782947,NA,NA,NA,5.51697236475693,4.31893486520262,0.544413019602602,0.726578464144844,0.0417425271186346,339.29,3.72542662618998,8970.38194317,3.37564992235985,1.1036175882793
"170","T2.1","2.1.3.2","Pinguitellina","E20",2,"10/16/2023 14:00","10/18/2023 14:00",52.28,45.77,"2dome",10.1,8.17,1.93,0.3,"Aragonite","No Wax",6.51,0.124521805661821,5.42042799686589,153.0216374,66.30457718,0.788482518,NA,NA,NA,3.73919854713244,3.63985733437804,0.671507367403942,0.721384269097068,0.0425430031374112,339.29,1.91871260573551,8970.38194317,1.70585420296969,1.12478112279188
"171","T2.1","2.1.3.4","Pinguitellina","E20",9,"10/16/2023 14:00","10/18/2023 14:00",79.27,70.47,"2dome",10.41,8.54,2.14,0.27,"Aragonite","No Wax",8.8,0.111012993566292,5.75140730266993,168.420468,79.84205414,0.992835178,NA,NA,NA,4.29572316784831,3.68619756577669,0.64092097321389,0.649174848913603,0.0522501813734421,339.29,2.59365144861328,8970.38194317,1.87751724583182,1.38142616499066
"172","T2.1","2.1.3.5","Pinguitellina","E20",8,"10/16/2023 14:00","10/18/2023 14:00",55.75,45.49,"2dome",10.24,8.23,2.06,0.26,"Aragonite","No Wax",10.26,0.184035874439462,5.57856294061537,159.0424998,72.75247907,0.766296911,NA,NA,NA,3.82016062480753,3.61047901979488,0.647205930672282,0.729223706258103,0.0645110584460268,339.29,3.02396180258776,8970.38194317,1.77297355684051,1.70558765014891
"173","T2.1","2.1.4.1","Pinguitellina","E20",6,"10/16/2023 14:00","10/18/2023 14:00",58.14,53.5,"2dome",9.75,8.06,2.11,0.31,"Aragonite","Wax",4.64,0.0798073615411077,5.49381508605448,75.70719932,70.03379375,0.830170649,NA,NA,NA,3.87398863651102,3.40206163798184,0.619253029942279,0.706653480966003,0.061288755120733,339.29,1.36756167290518,8970.38194317,0.843968515494962,1.620394182718
"174","T2.1","2.1.4.3","Pinguitellina","E20",4,"10/16/2023 14:00","10/18/2023 14:00",107.41,102.75,"2dome",12.39,10.16,2.49,0.37,"Aragonite","Wax",4.66,0.0433851596685597,6.79289320953674,118.3459944,131.1738665,0.818836883,NA,NA,NA,4.75351540320157,4.42236893015442,0.651028772827715,0.71065834516481,0.0393760686504485,339.29,1.3734563352884,8970.38194317,1.31929716203565,1.04105153471958
"175","T2.1","2.1.4.4","Pinguitellina","E20",8,"10/16/2023 14:00","10/18/2023 14:00",82,76.88,"2dome",10.47,8.59,2.27,0.36,"Aragonite","Wax",5.12,0.062439024390244,5.88828154752014,86.82490303,86.29710826,0.950205652,NA,NA,NA,4.34448148576861,3.63390615082662,0.617142050953227,0.664238285593883,0.0589692567607122,339.29,1.50903357010227,8970.38194317,0.967906423383767,1.55906969273615
"176","T2.1","2.1.4.5","Pinguitellina","E20",7,"10/16/2023 14:00","10/18/2023 14:00",69.36,66.24,"2dome",9.57,7.87,2.23,0.35,"Aragonite","Wax",3.12,0.0449826989619378,5.51734969784331,74.77579564,71.76204473,0.966527644,NA,NA,NA,4.1086867181819,3.23088343405223,0.585586125765266,0.658470797279058,0.0417247315564639,339.29,0.919567331781073,8970.38194317,0.833585416024943,1.10314709698995
"177","T2.1","2.1.5.1","Ethalia","E20",4,"10/16/2023 14:00","10/18/2023 14:00",685.89,678.35,"sphere",14.86,12.6,10.78,0.27,"Aragonite","No Wax",7.53999999999996,0.0109930163728877,12.6377387064656,510.4381553,1056.833905,0.649004538,NA,NA,NA,8.81897592503334,1.37257956882188,0.108609585994973,0.77066977464432,0.0147716230099775,339.29,2.22228771847091,8970.38194317,5.69026111188771,0.390542309882451
"178","T2.1","2.1.5.2","Ethalia","E20",4,"10/16/2023 14:00","10/18/2023 14:00",78.57,67.67,"sphere",7.52,6.35,5.55,0.08,"Aragonite","No Wax",10.9,0.138729795087183,6.42334895778992,131.6454382,138.7660325,0.566204846,NA,NA,NA,4.28304119022027,0.681116319263307,0.106037570703252,0.799927616411515,0.0827981595795242,339.29,3.21259099885054,8970.38194317,1.46755666630487,2.18907458404277
"179","T2.1","2.1.5.3","Ethalia","E20",3,"10/16/2023 14:00","10/18/2023 14:00",135.83,128.68,"sphere",8.64,7.44,5.83,0.31,"Aragonite","No Wax",7.15000000000001,0.0526393285724803,7.20972020487489,167.5683983,196.2247819,0.692216338,NA,NA,NA,5.14041955323096,1.01342659837504,0.140563928914995,0.755400587192114,0.0426691433023025,339.29,2.10734180199829,8970.38194317,1.86801854549332,1.12811610306672
"180","T2.1","2.1.5.4","Ethalia","E21",1,"10/16/2023 14:00","10/18/2023 14:00",129.84,124.68,"sphere",9.33,7.48,5.9,0.19,"Aragonite","No Wax",5.16,0.0397412199630314,7.43952289112989,180.0286529,215.5926127,0.602246981,NA,NA,NA,5.06371789019134,1.1568257029567,0.155497297324803,0.787191879709319,0.0286621041533106,339.29,1.5208228948687,8970.38194317,2.00692293862775,0.757788386189145
"181","T2.1","2.1.5.5","Ethalia","E21",3,"10/16/2023 14:00","10/18/2023 14:00",469.7,458.87,"sphere",13.36,11.47,10.44,0.35,"Aragonite","No Wax",10.83,0.0230572705982542,11.6956256274879,434.2284582,837.6623522,0.560727122,NA,NA,NA,7.77332549416486,1.04854187582931,0.0896524828363991,0.801863207755652,0.0249407881853101,339.29,3.19195968050929,8970.38194317,4.84069085297554,0.65940167993732
"182","T2.1","2.1.6.1","Ethalia","E20",8,"10/16/2023 14:00","10/18/2023 14:00",113.5,105.34,"sphere",8.65,7.29,6.09,0.26,"Aragonite","Wax",8.16,0.0718942731277533,7.26864808516283,169.4089527,201.0756822,0.56446408,NA,NA,NA,4.8417082966445,0.860450638279059,0.118378359799185,0.800542727850868,0.0481674661813785,339.29,2.40502225235049,8970.38194317,1.88853667294498,1.27348453795187
"183","T2.1","2.1.6.2","Ethalia","E20",7,"10/16/2023 14:00","10/18/2023 14:00",205.18,196.18,"sphere",9.72,8.19,6.98,0.25,"Aragonite","Wax",9,0.0438639243590993,8.2211996757215,216.250518,290.9405206,0.705230057,NA,NA,NA,5.8980938015162,0.923733225240502,0.112359906300346,0.750802099910547,0.0416183974181278,339.29,2.6525980724454,8970.38194317,2.41071695018128,1.10033576204205
"184","T2.1","2.1.6.3","Ethalia","E21",1,"10/16/2023 14:00","10/18/2023 14:00",460.14,449,"sphere",13.65,11.24,10.08,0.32,"Aragonite","Wax",11.14,0.0242100230364671,11.5643128346288,426.8729426,809.7633507,0.568240091,NA,NA,NA,7.72022568178786,1.29810427820961,0.112250878783086,0.799208448449269,0.0260967582816292,339.29,3.28332694744908,8970.38194317,4.75869305570672,0.689964010919269
"185","T2.1","2.1.6.4","Ethalia","E21",2,"10/16/2023 14:00","10/18/2023 14:00",241.49,236.1,"sphere",11,8.99,6.89,0.28,"Aragonite","Wax",5.39000000000001,0.0223197647935733,8.79948387124428,252.2120848,356.7551253,0.676906883,NA,NA,NA,6.22729897934772,1.43350537625191,0.162907892920452,0.760810288555,0.0213709030012348,339.29,1.58861151227564,8970.38194317,2.81160920903745,0.565018604708404
"186","T2.1","2.1.6.5","Ethalia","E21",6,"10/16/2023 14:00","10/18/2023 14:00",96.04,89.16,"sphere",8.14,6.92,6.43,0.2,"Aragonite","Wax",6.88000000000001,0.0716368179925032,7.12821008280977,161.2056259,189.6444313,0.506421409,NA,NA,NA,4.57949283426403,0.639403360936591,0.0897004091501963,0.821052505854849,0.0426784112625688,339.29,2.02776385982493,8970.38194317,1.79708764823265,1.12836113576271
"187","T2.1","2.1.7.1","Notocochlis","E20",3,"10/16/2023 14:00","10/18/2023 14:00",75.58,71.02,"sphere",6.03,3.77,5.33,0.14,"Aragonite","No Wax",4.56,0.06033342154009,4.94836762826219,119.860608555,63.44311433,1.191303435,NA,NA,NA,4.2280063334041,0.880544123912603,0.177946383547465,0.579044722773168,0.0380441919574234,339.29,1.34398302337234,8970.38194317,1.33618177368982,1.00583846437373
"188","T2.1","2.1.7.2","Notocochlis","E20",1,"10/16/2023 14:00","10/18/2023 14:00",93.25,88.83,"sphere",6.93,5.53,5.58,0.23,"Aragonite","No Wax",4.42,0.0473994638069705,5.97994957135433,170.40082335,111.9672952,0.832832479,NA,NA,NA,4.53471099036803,0.599983190451442,0.10033248329142,0.705712905036437,0.0259388418031373,339.29,1.30272038668985,8970.38194317,1.89959384594256,0.685788906650966
"189","T2.1","2.1.7.3","Notocochlis","E21",8,"10/16/2023 14:00","10/18/2023 14:00",42.85,34.37,"sphere",5.28,4.03,4.34,0.18,"Aragonite","No Wax",8.48,0.197899649941657,4.52004646622553,97.558232865,48.35343377,0.886183186,NA,NA,NA,3.49931959562827,0.476682155408511,0.105459569712469,0.68686106496168,0.0869224436622846,339.29,2.49933685048189,8970.38194317,1.08755940920978,2.29811523795092
