"","shellID","exptID","taxon","source","pocket","dateM1","dateM2","mass1","mass2","shape","xDim","yDim","zDim","calcX1","calcX2","polymorph","mag","seal","notes","exclude","cMass","pMass","cTime1","cTime2","cDuration","cSize","finalSA","calcX","massSA","volume","densityMV","rootMass","deviation","deviationStan","poros"
"70","2.2.3.4",2.2,"Pecten",NA,NA,NA,NA,519.8,501.67,NA,18.72,12.05,1.03,20.837,20.665,"Calcite",0.01,"N","",0,18.1299999999999,0.0348787995382838,NA,NA,NA,6.14766280415034,567.66916,20.751,0.0319376166216251,257.5510365,2.01824076138012,8.04042042965339,8.54111239861655,1.38932675241238,0.255536421475425
"71","2.2.3.5",2.2,"Pecten",NA,NA,NA,NA,1420.53,1383.28,NA,22.99,22.09,1.21,26.006,26.909,"Calcite",0.01,"N","",0,37.25,0.0262226070551132,NA,NA,NA,8.50171781198404,1286.3773,26.4575,0.0289572895914752,707.17987175,2.0087251585438,11.2413068645902,12.9452607293387,1.52266412690045,0.259046418832978
"72","2.2.3.6",2.2,"Pecten",NA,NA,NA,NA,860.6,840.56,NA,18.9,16.97,1.34,21.903,24.432,"Calcite",0.01,"N","",0,20.0400000000001,0.023286079479433,NA,NA,NA,7.54656785949593,893.87345,23.1675,0.0224192809396007,526.8243165,1.63356165052795,9.51189645368957,10.416977380168,1.38035959844451,0.397432072841036
"73","2.2.3.7",2.2,"Pecten",NA,NA,NA,NA,569.14,548.63,NA,16.86,12.05,1.27,19.467,18.848,"Calcite",0.01,"Y","",0,20.51,0.0360368274941139,NA,NA,NA,6.36623666342229,461.69575,19.1575,0.0444231942789163,293.17680125,1.94128593249327,8.28717232707158,7.85708777885924,1.23418091319205,0.283922562709971
"74","2.2.3.8",2.2,"Pecten",NA,NA,NA,NA,906.97,887.62,NA,13.27,18.59,1.47,14.203,16.179,"Calcite",0.01,"Y","calcx is y, swapped",0,19.35,0.0213347740278069,NA,NA,NA,7.13108942265797,564.80138,15.191,0.034259831305653,415.1290143,2.18479067653065,9.67975371046523,8.39330352578068,1.17700158114863,0.194101557900903
"77","2.2.3.11",2.2,"Pecten",NA,NA,NA,NA,402.28,390.85,NA,20.48,9.82,0.94,22.604,22.326,"Calcite",0.01,"Y","",0,11.4299999999999,0.0284130456398527,NA,NA,NA,5.73926702550839,441.2126,22.465,0.0259058784812581,207.369922,1.9399148927683,7.38203580217869,8.53524432483054,1.4871662682526,0.284428294810662
"78","2.2.3.12",2.2,"Pecten",NA,NA,NA,NA,1099.63,1073.61,NA,22.06,17.97,1.39,24.908,25.627,"Calcite",0.01,"Y","",0,26.0200000000002,0.0236625046606588,NA,NA,NA,8.19828091069545,908.11395,25.2675,0.028652791866043,631.13919525,1.74229394763611,10.3216436197918,11.2164063631015,1.36814125854954,0.35732425391512
"79","2.2.4.1",2.2,"Saccostrea",NA,NA,NA,NA,666.72,654.9,NA,13.39,6.61,4.07,NA,NA,"Calcite",0,"N","",0,11.8200000000001,0.017728581713463,NA,NA,NA,7.11528251473729,339.8158,NA,0.0347835503822955,360.227153,1.85083216089488,8.73603759594173,3.2750941715791,0.460290110026646,0.317288026228374
"80","2.2.4.2",2.2,"Saccostrea",NA,NA,NA,NA,592.76,582.2,NA,13.46,9.1,2.7,NA,NA,"Calcite",0,"N","",0,10.5599999999999,0.0178149672717456,NA,NA,NA,6.9153909745483,366.796,NA,0.0287898450364779,330.7122,1.79237415492988,8.40026454193322,4.31486967515057,0.623951659570832,0.338851289218047
"81","2.2.4.3",2.2,"Saccostrea",NA,NA,NA,NA,312.65,301.03,NA,11.33,10.04,1.48,NA,NA,"Calcite",0,"N","",0,11.62,0.0371661602430833,NA,NA,NA,5.52172931185484,290.7616,NA,0.0399640117539593,168.354736,1.8570906137146,6.78712963485749,4.78942356271505,0.867377463149529,0.314979485903872
